X_o	y_o	X_i	y_i
2.9496883350525844	2.740840023925201	5.117993812416755	5.351858133476067
5.272999558563747	4.100989104940769	5.62040086571715	6.07073772800249
4.4796069630127455	3.517497837358316	5.568344503761097	5.8998973535824915
4.523960130562548	3.616308761279101	5.6131281063880705	5.926926025970411
3.6788291182604347	2.4765384001174837	5.883322388488279	6.295266001439646
4.533674184283021	3.597312260588446	5.945420608606575	6.376726947898627
2.9069010598473755	1.410986973710262	7.177782416195197	7.5822291942764615
4.146304301152812	3.122364924487357	4.343805421853684	4.550714000192032
3.7773481021015445	2.624668592163159	5.241747015059643	5.648974238161206
2.1041341542702074	2.833213344056216	6.421622267806518	6.872128101338986
3.2846635654062037	2.833213344056216	6.035481432524756	6.45833828334479
3.9219733362813143	3.3357695763397	5.41610040220442	5.8289456176102075
4.4343818650078095	3.543853682063679	5.198497031265826	5.602118820879701
4.136765278106052	3.1822118404966093	4.146304301152812	4.380775852772229
4.155753190350744	3.077312260546414	5.963579343618446	6.054439346269371
3.768152635008444	3.077312260546414	6.124683390894205	6.529418838262226
4.370712874773608	3.2386784521643803	3.6686767467964168	3.768152635008444
2.379546134130174	2.70805020110221	5.342334251964811	5.739792912179234
4.361823927356363	3.095577608523707	6.502790045915623	6.907755278982137
4.506454213048934	3.893859034800475	3.481240089335692	3.7773481021015445
6.313548046277095	5.963579343618446	4.254193263163997	4.68213122712422
3.7062280924485496	3.202746442938317	5.209486152841421	5.602118820879701
4.100989104940769	2.5416019934645457	6.18826412308259	6.583409222158765
3.9219733362813143	3.0492730404820207	7.366445148327599	7.744136627627991
4.762173934797756	3.6609942506244004	3.893859034800475	4.634728988229636
4.110873864173311	3.077312260546414	5.676753802268282	6.008813185442595
4.523960130562548	3.742420221041966	5.730099782973574	6.133398042996649
2.3978952727983707	2.231089091288976	4.709530201312334	5.123963979403259
5.135798437050262	4.461299815568389	5.820082930352362	6.313548046277095
3.9926809084456005	3.086486636822455	4.762173934797756	4.955827057601261
2.89591193827178	3.1570004211501135	5.926926025970411	6.304448802421981
3.5524868292083815	3.077312260546414	5.8998973535824915	6.511745329644728
5.187385805840755	5.099866427824199	5.209486152841421	5.58724865840025
4.42484663185681	3.885679030088544	4.443827035579329	4.867534450455582
4.48863636973214	3.4531571205928664	4.533674184283021	4.927253685157205
4.074141854904581	3.634951112088381	5.262690188904886	5.631211781821365
3.462606009790799	2.4336133554004498	3.131136910560194	3.56953269648137
3.8416005411316	2.970414465569701	5.971261839790462	6.322565239927284
3.634951112088381	2.3608540011180215	6.872128101338986	7.294377299288821
4.290459441148391	2.995732273553991	6.57507584059962	7.01571242048723
3.742420221041966	2.884800712846709	5.262690188904886	5.631211781821365
4.470495282661489	4.048300623720694	5.945420608606575	6.206575926724928
3.713572066704308	2.833213344056216	5.5053315359323625	5.8377304471659395
3.929862923556477	3.5610460826040513	6.035481432524756	6.439350371100098
2.379546134130174	2.9601050959108397	5.424950017481403	5.7745515455444085
4.3528552573736015	3.885679030088544	4.919980925828125	5.4510384535657
4.308110951723713	3.417726683613366	6.295266001439646	6.655440350367647
3.7062280924485496	4.019980146933238	5.123963979403259	5.54907608489522
4.343805421853684	3.0155349008501706	5.568344503761097	5.908082938168931
2.6602595372658615	1.6900958154515549	5.4680601411351315	5.945420608606575
3.949318790171843	3.517497837358316	5.676753802268282	6.169610732491456
3.5085558999826545	3.1822118404966093	6.22455842927536	6.556778356158042
4.31748811353631	3.8416005411316	5.407171771460119	5.908082938168931
0.4762341789963717	2.4336133554004498	5.135798437050262	5.53338948872752
3.975936331171799	3.068052935133617	5.676753802268282	5.991464547107982
4.443827035579329	3.4719664525503626	3.858622228701031	3.758871825933971
3.929862923556477	3.353406717825807	4.596129441335942	5.062595033026967
3.254242968705492	3.131136910560194	5.170483995038151	5.25227342804663
4.4520190064939165	4.128745988939433	6.8001700683022	7.168579897264035
4.550714000192032	3.624340932976365	5.37989735354046	5.720311776607412
3.6888794541139363	2.91235066461494	5.998936561946683	6.431331081933479
4.343805421853684	3.8308129500026027	5.056245805348308	5.278114659230517
3.353406717825807	3.1135153092103742	6.133398042996649	6.620073206530356
4.523960130562548	4.028916756899646	6.70073110954781	7.051855622955894
2.681021528714291	2.3978952727983707	5.8998973535824915	6.278521424165844
3.9926809084456005	2.884800712846709	5.3981627015177525	5.793013608384144
3.391147045808654	2.9391619220655967	4.74493212836325	5.153291594497779
3.4372078191851885	3.173878458937465	7.240649694255466	7.6544432264701125
4.31748811353631	3.0492730404820207	4.308110951723713	4.948759890378168
3.758871825933971	3.139832617527748	6.295266001439646	6.70073110954781
4.416428061391214	3.292126286607793	5.8998973535824915	6.278521424165844
6.054439346269371	5.541263545158426	5.030437921392435	5.459585514144159
3.9926809084456005	3.5085558999826545	7.240649694255466	7.6093665379542115
4.4796069630127455	2.970414465569701	7.348587530927593	7.771067086065406
2.517696472610991	3.0492730404820207	5.0106352940962555	5.476463551931511
4.990432586778736	4.443827035579329	4.2626798770413155	4.389498649512583
4.074141854904581	3.1822118404966093	6.395261598115449	6.71901315438526
3.877431560658527	2.509599262378372	5.147494476813453	5.318119993844216
4.672828834461906	3.912023005428146	4.280824129164719	4.550714000192032
4.380775852772229	4.804021044733257	5.497168225293202	5.863631175598097
4.343805421853684	3.5890591188317256	5.971261839790462	6.269096283706261
3.9569963710708773	3.5524868292083815	5.308267697401205	5.602118820879701
4.2456340097683265	3.139832617527748	5.6131281063880705	6.045005314036012
4.4343818650078095	3.517497837358316	5.062595033026967	5.556828061699537
4.092676505121403	3.417726683613366	6.448889394146858	6.907755278982137
3.8501476017100584	3.254242968705492	5.442417710521793	5.863631175598097
4.308110951723713	2.803360380906535	7.00669522683704	7.348587530927593
2.1138429683971682	2.9601050959108397	5.53338948872752	6.016157159698354
4.191168746857641	3.9852734671677386	5.638354669333745	6.054439346269371
3.8501476017100584	3.139832617527748	5.5134287461649825	5.926926025970411
3.1570004211501135	3.3105430133940246	4.084294226368599	4.596129441335942
2.509599262378372	1.8531680973566984	1.4929040961781488	2.4595888418037104
2.760009940032921	2.3513752571634776	3.374168709274236	3.095577608523707
3.0492730404820207	3.2308043957334744	6.07993319509559	6.376726947898627
2.5416019934645457	2.322387720290225	5.236441962829949	5.459585514144159
2.70805020110221	2.580216829592325	5.8998973535824915	6.269096283706261
4.237000862623624	3.353406717825807	4.795790545596741	5.0106352940962555
2.2669579153508947	1.1151415906193203	5.703782474656201	5.991464547107982
3.7773481021015445	3.068052935133617	5.332718793265369	5.683579767338681
3.4719664525503626	3.068052935133617	5.5053315359323625	5.855071922202427
3.634951112088381	2.509599262378372	6.206575926724928	6.646390514847729
3.877431560658527	3.517497837358316	7.294377299288821	7.6544432264701125
3.4995332823830174	2.8507065015037334	3.858622228701031	4.092676505121403
3.822098297900159	3.3638415951183864	6.6293632534374485	7.042286171939743
3.095577608523707	1.7544036826842861	5.241747015059643	5.6937321388027
3.6888794541139363	2.772588722239781	6.431331081933479	6.872128101338986
3.4372078191851885	3.005682604407159	4.90527477843843	5.484796933490655
4.577798989191959	3.597312260588446	5.872117789475416	6.251903883165888
3.462606009790799	3.173878458937465	5.541263545158426	5.998936561946683
3.6428355156125294	2.631888840136646	4.146304301152812	4.128745988939433
3.9396381724611196	3.246490991901174	4.948759890378168	5.262690188904886
4.028916756899646	2.9856819377004897	6.439350371100098	6.934397209928558
4.31748811353631	3.2733640101522705	6.844815479208263	7.231287004327616
4.019980146933238	3.173878458937465	6.925595197110468	7.258412150595307
3.929862923556477	3.4531571205928664	3.1945831322991562	2.91235066461494
4.42484663185681	3.292126286607793	5.945420608606575	6.421622267806518
4.21803603456465	3.3463891451671604	5.71042701737487	6.133398042996649
4.048300623720694	3.2846635654062037	3.481240089335692	3.696351468952637
3.5524868292083815	4.001863709427935	4.700480365792417	5.056245805348308
4.200204952921578	3.2108436531709366	6.872128101338986	7.222566018822171
3.6788291182604347	3.8133070324889884	6.016157159698354	6.368187186350492
3.858622228701031	3.32862668882732	7.5822291942764615	7.906178840394815
3.7062280924485496	3.104586678466073	7.267525427828172	7.6362696033793735
3.9569963710708773	3.2188758248682006	5.3706380281276624	5.8916442118257715
2.9391619220655967	2.70805020110221	5.6937321388027	6.22455842927536
3.713572066704308	3.139832617527748	5.41610040220442	5.908082938168931
3.8501476017100584	3.517497837358316	3.7773481021015445	4.019980146933238
3.4995332823830174	2.9601050959108397	5.262690188904886	5.568344503761097
3.005682604407159	2.740840023925201	7.753194269884341	8.094988759303774
4.31748811353631	3.4719664525503626	6.2878585601617845	6.773080375655535
3.2188758248682006	2.3702437414678603	5.41610040220442	5.683579767338681
1.7173950539391927	2.5649493574615367	3.254242968705492	4.1728476237100445
3.068052935133617	2.2752138961979136	5.981414211254481	6.565264970035361
3.975936331171799	3.1135153092103742	5.135798437050262	5.5134287461649825
4.092676505121403	3.292126286607793	4.882801922586371	5.241747015059643
3.9926809084456005	3.1484533605716547	7.429520842786462	7.8160138391590275
4.506454213048934	3.6609942506244004	4.955827057601261	5.3230099791384085
4.290459441148391	3.407841924380824	5.484796933490655	5.8916442118257715
3.6609942506244004	2.7013612129514133	6.259581464064923	6.70073110954781
3.068052935133617	2.5416019934645457	4.308110951723713	4.787491742782046
4.1728476237100445	3.8416005411316	5.648974238161206	6.054439346269371
3.299533727885655	2.89591193827178	4.084294226368599	4.092676505121403
4.056988775678332	3.3105430133940246	5.568344503761097	5.908082938168931
3.6686767467964168	2.580216829592325	6.045005314036012	6.484635235635252
3.7062280924485496	3.2108436531709366	4.461299815568389	4.983606621708336
3.4531571205928664	2.8622008809294686	5.5134287461649825	5.963579343618446
4.4796069630127455	3.6788291182604347	5.407171771460119	5.71042701737487
4.596129441335942	3.975936331171799	4.663439094112067	4.727387818712341
4.515245478460105	2.9069010598473755	4.8283137373023015	5.214935757608986
3.912023005428146	3.3357695763397	5.198497031265826	5.3612921657094255
3.8501476017100584	3.407841924380824	6.340359303727752	6.692083742506628
3.9852734671677386	3.095577608523707	7.798112628829788	8.130942302231878
3.4719664525503626	2.8678989020441064	5.8289456176102075	6.19644412779452
4.200204952921578	3.7864597824528	6.115892125483034	6.529418838262226
3.696351468952637	2.681021528714291	4.875197323201151	5.298317366548036
2.6602595372658615	2.131796772013764	4.6913478822291435	5.043425116919247
4.048300623720694	3.56953269648137	1.7544036826842861	2.8678989020441064
1.0885619528146082	1.9782390361706734	7.492203042618741	7.897296472595885
2.5726122302071057	0.4252677354043441	5.720311776607412	6.169610732491456
4.560172820057356	3.4995332823830174	6.493753839851686	6.853299093186078
3.597312260588446	2.9601050959108397	7.591357046698551	7.924072324923417
4.515245478460105	3.265759410767051	4.092676505121403	4.58700621536042
4.254193263163997	3.7232808808312687	6.727431724850855	7.0967213784947605
4.300002799195291	3.380994674344636	6.548219102762372	7.042286171939743
4.955827057601261	4.672828834461906	5.135798437050262	5.332718793265369
3.5263605246161616	2.5877640352277083	4.308110951723713	4.48863636973214
4.416428061391214	3.5610460826040513	5.53338948872752	5.872117789475416
3.9852734671677386	3.173878458937465	5.278114659230517	5.638354669333745
4.136765278106052	3.768152635008444	4.146304301152812	4.461299815568389
3.751854253275325	3.122364924487357	6.089044875446846	6.511745329644728
3.254242968705492	2.4595888418037104	3.742420221041966	3.8133070324889884
3.9219733362813143	3.4719664525503626	5.631211781821365	5.855071922202427
2.1587147225743437	1.682688374173693	5.820082930352362	6.2324480165505225
3.462606009790799	3.095577608523707	2.25758772706331	2.4336133554004498
3.462606009790799	3.1135153092103742	5.683579767338681	5.991464547107982
3.768152635008444	3.077312260546414	4.762173934797756	5.017279836814924
4.028916756899646	3.5524868292083815	6.565264970035361	6.988413181999592
3.86702563949741	3.5524868292083815	6.269096283706261	6.71901315438526
2.6602595372658615	3.104586678466073	4.3267781604434035	4.709530201312334
3.4531571205928664	3.1570004211501135	3.758871825933971	4.272490747605575
4.074141854904581	2.9496883350525844	5.53338948872752	5.926926025970411
3.5263605246161616	3.005682604407159	5.575949103146316	6.124683390894205
3.634951112088381	3.490428515390098	5.8916442118257715	6.295266001439646
3.4531571205928664	3.077312260546414	5.459585514144159	5.811140992976701
4.624972813284271	3.912023005428146	3.543853682063679	3.713572066704308
3.2308043957334744	2.6741486494265287	4.844187086458591	5.389071729816501
2.6878474937846906	3.8044377947482086	5.58724865840025	5.8916442118257715
3.7232808808312687	3.0301337002713233	4.136765278106052	4.155753190350744
3.0301337002713233	2.194999882314108	5.918893854273146	6.395261598115449
2.740840023925201	3.265759410767051	6.988413181999592	7.384610383176974
4.028916756899646	3.5524868292083815	7.914983005848394	8.265907334155747
3.1570004211501135	3.173878458937465	5.484796933490655	5.908082938168931
4.300002799195291	2.6461747973841225	7.123672785204607	7.492203042618741
4.01096295328305	3.0301337002713233	3.768152635008444	4.290459441148391
3.4719664525503626	3.0587070727153796	4.280824129164719	4.506454213048934
4.182050142641207	3.6506582412937387	6.493753839851686	6.9440872082295275
3.353406717825807	3.858622228701031	5.676753802268282	6.124683390894205
3.3638415951183864	2.803360380906535	4.515245478460105	4.890349128221754
3.2386784521643803	2.760009940032921	4.867534450455582	5.043425116919247
3.616308761279101	3.2308043957334744	4.709530201312334	4.962844630259907
4.380775852772229	3.353406717825807	3.417726683613366	3.417726683613366
3.768152635008444	2.740840023925201	5.765191102784844	6.045005314036012
3.5890591188317256	3.0301337002713233	6.359573868672378	6.80903930604298
4.3528552573736015	3.6888794541139363	6.1070228877422545	6.467698726104354
4.48863636973214	3.1945831322991562	4.762173934797756	5.3612921657094255
4.736198448394496	3.2846635654062037	6.421622267806518	6.844815479208263
4.155753190350744	3.095577608523707	5.746203190540153	6.089044875446846
3.616308761279101	2.4069451083182885	4.3528552573736015	4.58700621536042
4.31748811353631	3.7954891891721947	5.030437921392435	5.41610040220442
4.22683374526818	3.086486636822455	5.908082938168931	6.2878585601617845
3.139832617527748	2.4932054526026954	5.855071922202427	6.278521424165844
4.01096295328305	3.490428515390098	6.952728644624869	7.303843225277705
2.533696813957432	2.086913556518537	5.811140992976701	6.278521424165844
4.624972813284271	4.380775852772229	6.826545223556594	7.249215057114389
4.380775852772229	3.3638415951183864	4.506454213048934	4.6443908991413725
4.42484663185681	3.4372078191851885	6.925595197110468	7.303843225277705
4.389498649512583	3.7062280924485496	5.3230099791384085	5.666426688112432
4.065602093356446	3.8308129500026027	5.3612921657094255	5.802118375377063
4.110873864173311	3.32862668882732	5.10594547390058	5.5053315359323625
3.929862923556477	2.70805020110221	5.298317366548036	5.594711379601839
2.72785282839839	2.8154087194227095	6.81783057145415	7.258412150595307
3.893859034800475	3.202746442938317	4.962844630259907	5.638354669333745
3.758871825933971	3.202746442938317	4.955827057601261	5.53338948872752
4.048300623720694	3.427514689979529	5.43372200355424	5.793013608384144
2.6741486494265287	3.7062280924485496	7.48324441607385	7.8252452914317745
4.497584975308154	2.9601050959108397	4.4520190064939165	4.844187086458591
4.074141854904581	2.8678989020441064	5.424950017481403	5.7745515455444085
4.9344739331306915	4.700480365792417	5.765191102784844	6.025865973825314
3.597312260588446	2.91235066461494	6.376726947898627	6.81783057145415
2.9338568698359038	2.970414465569701	5.407171771460119	5.746203190540153
3.580737295494233	2.714694743820879	7.132497551660044	7.465655310134056
3.6054978451748854	2.975529566236472	5.3981627015177525	5.594711379601839
4.136765278106052	3.3178157727231046	6.025865973825314	6.421622267806518
3.966511190712216	3.3463891451671604	5.342334251964811	5.71042701737487
3.949318790171843	3.1945831322991562	6.19644412779452	6.620073206530356
2.131796772013764	2.9856819377004897	6.872128101338986	7.348587530927593
3.616308761279101	2.8154087194227095	5.883322388488279	6.386879319362645
4.237000862623624	3.616308761279101	7.537430036586509	7.897296472595885
3.202746442938317	2.772588722239781	5.676753802268282	6.07073772800249
3.758871825933971	3.0204248861443626	5.017279836814924	5.209486152841421
4.4343818650078095	2.9231615807191558	6.961296045910167	7.321188556739478
3.877431560658527	3.6054978451748854	5.521460917862246	5.8916442118257715
3.4372078191851885	2.533696813957432	4.61512051684126	5.030437921392435
3.624340932976365	3.4372078191851885	4.912654885736052	5.187385805840755
3.3178157727231046	3.005682604407159	3.481240089335692	3.5263605246161616
3.634951112088381	2.617395832834079	6.763884908562435	7.0967213784947605
5.0106352940962555	4.019980146933238	5.135798437050262	5.442417710521793
3.9396381724611196	3.1135153092103742	4.787491742782046	5.53338948872752
3.6506582412937387	2.9496883350525844	5.214935757608986	5.556828061699537
4.146304301152812	3.616308761279101	3.7864597824528	3.7062280924485496
3.292126286607793	2.9856819377004897	5.3230099791384085	5.703782474656201
3.292126286607793	2.6878474937846906	4.605170185988092	5.181783550292085
4.110873864173311	2.8507065015037334	5.062595033026967	5.53338948872752
3.949318790171843	3.1570004211501135	7.564238475170491	7.933079771880415
3.543853682063679	2.6741486494265287	2.3608540011180215	3.822098297900159
4.577798989191959	3.3463891451671604	5.602118820879701	6.054439346269371
1.8341801851120072	3.0492730404820207	6.133398042996649	6.493753839851686
2.8622008809294686	3.5890591188317256	1.556037135706985	1.4562867329399256
1.007957920399979	1.3762440252663892	4.361823927356363	5.262690188904886
3.877431560658527	3.353406717825807	5.730099782973574	6.169610732491456
3.9852734671677386	3.6506582412937387	5.820082930352362	6.214608098422191
4.128745988939433	3.0301337002713233	6.045005314036012	6.421622267806518
4.119037174812473	3.265759410767051	6.1070228877422545	6.448889394146858
4.136765278106052	3.624340932976365	3.5085558999826545	3.3178157727231046
4.634728988229636	3.634951112088381	4.470495282661489	4.550714000192032
3.7062280924485496	2.2396452932201716	5.099866427824199	5.484796933490655
4.672828834461906	3.32862668882732	4.343805421853684	4.736198448394496
4.663439094112067	4.01096295328305	4.58700621536042	5.123963979403259
3.713572066704308	3.3463891451671604	3.481240089335692	3.616308761279101
2.9391619220655967	2.3978952727983707	6.727431724850855	7.105786129481271
3.5610460826040513	3.1570004211501135	4.634728988229636	5.225746673713202
3.6788291182604347	2.8507065015037334	4.762173934797756	5.056245805348308
2.833213344056216	1.9065751436566365	6.9167150203536085	7.3395376954076745
4.523960130562548	3.4436180975461075	6.655440350367647	7.123672785204607
3.2386784521643803	2.9391619220655967	6.016157159698354	6.556778356158042
4.155753190350744	3.353406717825807	7.0967213784947605	7.429520842786462
3.1135153092103742	3.7954891891721947	5.075173815233827	5.407171771460119
3.6609942506244004	2.6602595372658615	5.676753802268282	6.045005314036012
3.0204248861443626	1.9154509415706047	5.459585514144159	5.8916442118257715
4.497584975308154	3.7062280924485496	5.236441962829949	5.541263545158426
4.6913478822291435	4.237000862623624	6.80903930604298	7.267525427828172
4.128745988939433	3.2188758248682006	3.2386784521643803	3.2108436531709366
3.624340932976365	2.970414465569701	5.43372200355424	5.783825182329737
4.165113633110308	3.104586678466073	5.953243334287785	6.413458957167357
3.4011973816621555	3.2108436531709366	6.727431724850855	7.0967213784947605X_o	y_o	X_i	y_i
3.2733640101522705	2.580216829592325	7.798112628829788	8.212025804623437
3.580737295494233	2.803360380906535	4.736198448394496	5.075173815233827
4.084294226368599	3.7864597824528	6.322565239927284	6.853299093186078
4.290459441148391	4.416428061391214	6.45833828334479	6.81783057145415
3.517497837358316	2.9856819377004897	5.755742213586912	6.133398042996649
2.9338568698359038	1.3217558399823195	5.198497031265826	5.631211781821365
3.8044377947482086	3.597312260588446	5.3612921657094255	5.793013608384144
3.858622228701031	2.70805020110221	4.9344739331306915	5.241747015059643
4.6443908991413725	4.119037174812473	5.153291594497779	5.6131281063880705
3.0492730404820207	3.068052935133617	5.7745515455444085	6.214608098422191
2.797281334830153	2.797281334830153	7.6004023345004	7.914983005848394
4.308110951723713	3.131136910560194	5.963579343618446	6.376726947898627
4.443827035579329	3.6788291182604347	4.804021044733257	5.198497031265826
3.6054978451748854	3.374168709274236	6.2324480165505225	6.583409222158765
3.374168709274236	3.1822118404966093	5.424950017481403	5.811140992976701
3.912023005428146	2.624668592163159	4.596129441335942	4.718498871295094
3.265759410767051	3.2846635654062037	5.1647859739235145	5.442417710521793
3.6788291182604347	3.6428355156125294	7.294377299288821	7.663407664893479
3.417726683613366	2.9856819377004897	5.318119993844216	5.872117789475416
3.893859034800475	2.803360380906535	7.060476365999801	7.429520842786462
3.6506582412937387	2.186051276738094	5.081404364984463	5.594711379601839
3.4531571205928664	2.8791984572980396	5.6131281063880705	6.016157159698354
3.713572066704308	3.32862668882732	5.5134287461649825	5.963579343618446
4.254193263163997	3.9926809084456005	5.918893854273146	6.376726947898627
4.254193263163997	3.742420221041966	6.952728644624869	7.357556200910353
3.068052935133617	0.0	5.655991810819852	5.926926025970411
3.6686767467964168	3.139832617527748	5.056245805348308	5.6131281063880705
4.2456340097683265	3.0155349008501706	6.133398042996649	6.583409222158765
3.5524868292083815	3.104586678466073	5.638354669333745	6.025865973825314
3.7062280924485496	3.2108436531709366	6.431331081933479	6.970730078143525
3.822098297900159	2.7536607123542622	5.594711379601839	6.054439346269371
3.7773481021015445	3.374168709274236	5.720311776607412	6.09807428216624
4.380775852772229	4.389498649512583	4.663439094112067	4.955827057601261
4.037774210733707	2.8507065015037334	3.903990833730882	3.903990833730882
4.074141854904581	2.970414465569701	4.560172820057356	4.912654885736052
3.9852734671677386	2.5416019934645457	5.883322388488279	6.152732694704104
4.065602093356446	3.139832617527748	5.198497031265826	5.602118820879701
5.075173815233827	3.3357695763397	5.278114659230517	5.7745515455444085
3.8133070324889884	2.2396452932201716	4.084294226368599	4.280824129164719
4.001863709427935	3.3463891451671604	4.736198448394496	4.976733742420574
4.443827035579329	3.292126286607793	5.017279836814924	5.4680601411351315
4.6913478822291435	3.7773481021015445	6.07073772800249	6.502790045915623
3.246490991901174	2.72785282839839	6.70073110954781	7.0967213784947605
3.9219733362813143	3.3357695763397	5.153291594497779	5.497168225293202
4.237000862623624	2.8791984572980396	5.6131281063880705	6.07073772800249
4.136765278106052	2.9601050959108397	4.804021044733257	5.442417710521793
4.21803603456465	3.7773481021015445	7.051855622955894	7.438383530044307
4.31748811353631	4.056988775678332	5.0369526024136295	5.10594547390058
3.929862923556477	3.742420221041966	5.476463551931511	5.855071922202427
4.380775852772229	3.0155349008501706	5.872117789475416	6.115892125483034
4.136765278106052	3.077312260546414	6.2324480165505225	6.683360945766275
3.929862923556477	3.2308043957334744	7.0967213784947605	7.456454555176209
4.31748811353631	3.417726683613366	6.511745329644728	6.961296045910167
4.084294226368599	3.2308043957334744	4.136765278106052	4.237000862623624
5.198497031265826	3.634951112088381	4.820281565605037	5.170483995038151
4.2456340097683265	3.4995332823830174	6.646390514847729	6.988413181999592
4.048300623720694	2.9496883350525844	4.605170185988092	4.836281906951478
4.416428061391214	3.417726683613366	5.998936561946683	6.413458957167357
3.56953269648137	3.202746442938317	5.54907608489522	6.016157159698354
4.389498649512583	3.32862668882732	7.1592919047975645	7.510430556378006
4.727387818712341	3.822098297900159	4.948759890378168	5.43372200355424
2.186051276738094	2.312535423847214	4.019980146933238	4.718498871295094
3.5610460826040513	2.6461747973841225	5.1647859739235145	5.37989735354046
3.1822118404966093	2.509599262378372	7.114769448366463	7.438383530044307
5.099866427824199	3.4995332823830174	5.5053315359323625	5.863631175598097
4.056988775678332	3.299533727885655	2.5416019934645457	2.884800712846709
4.506454213048934	3.3105430133940246	5.746203190540153	6.09807428216624
3.6506582412937387	2.5416019934645457	4.209160236650682	4.663439094112067
3.9396381724611196	3.6054978451748854	6.206575926724928	6.646390514847729
3.292126286607793	2.714694743820879	5.908082938168931	6.376726947898627
4.028916756899646	3.0492730404820207	5.318119993844216	5.497168225293202
4.254193263163997	3.56953269648137	4.919980925828125	5.209486152841421
4.074141854904581	3.5610460826040513	5.720311776607412	6.313548046277095
4.237000862623624	3.56953269648137	5.332718793265369	5.802118375377063
4.2456340097683265	3.8501476017100584	5.3706380281276624	5.820082930352362
4.653960350157523	4.092676505121403	5.811140992976701	6.1070228877422545
4.128745988939433	3.949318790171843	4.787491742782046	5.3706380281276624
4.31748811353631	3.5085558999826545	5.730099782973574	6.144185634125646
3.0155349008501706	2.714694743820879	3.742420221041966	3.8416005411316
3.86702563949741	2.975529566236472	3.6788291182604347	4.084294226368599
4.092676505121403	3.975936331171799	5.342334251964811	5.602118820879701
3.8416005411316	3.299533727885655	5.638354669333745	5.991464547107982
3.949318790171843	3.0587070727153796	4.882801922586371	5.236441962829949
3.462606009790799	3.173878458937465	6.07073772800249	6.45833828334479
4.542230386214217	3.3105430133940246	5.209486152841421	5.41610040220442
4.1728476237100445	3.1484533605716547	5.730099782973574	6.2422232654551655
5.030437921392435	4.812184355372417	4.844187086458591	5.272999558563747
2.8154087194227095	2.517696472610991	7.150701457592526	7.510430556378006
4.272490747605575	3.2386784521643803	5.225746673713202	5.459585514144159
3.56953269648137	3.1654750481410856	4.653960350157523	5.043425116919247
4.42484663185681	4.119037174812473	5.783825182329737	6.19644412779452
3.462606009790799	2.1770218700187	4.2456340097683265	4.6913478822291435
3.380994674344636	3.005682604407159	6.925595197110468	7.27655640271871
5.71042701737487	5.783825182329737	4.335982696172475	4.048300623720694
3.696351468952637	2.803360380906535	4.084294226368599	4.146304301152812
3.374168709274236	2.7343675094195836	5.8377304471659395	6.395261598115449
3.8308129500026027	3.246490991901174	5.6937321388027	5.998936561946683
3.9569963710708773	3.068052935133617	6.376726947898627	6.826545223556594
3.885679030088544	3.597312260588446	6.673297967767654	7.087573705557973
4.4520190064939165	4.406719247264253	5.459585514144159	5.8289456176102075
4.3267781604434035	3.254242968705492	5.135798437050262	5.476463551931511
4.065602093356446	3.086486636822455	6.467698726104354	6.907755278982137
4.074141854904581	3.5524868292083815	5.648974238161206	6.025865973825314
4.718498871295094	3.3178157727231046	6.45833828334479	6.862757913051401
4.200204952921578	3.374168709274236	5.459585514144159	5.811140992976701
3.6788291182604347	3.173878458937465	5.41610040220442	5.8289456176102075
3.597312260588446	2.740840023925201	5.945420608606575	6.331501849893691
3.6428355156125294	3.246490991901174	7.914983005848394	8.274866820685254
3.7328963395307104	3.0587070727153796	6.8001700683022	7.249215057114389
4.128745988939433	2.89591193827178	5.262690188904886	5.575949103146316
5.117993812416755	4.370712874773608	3.758871825933971	3.535145354171894
4.019980146933238	3.353406717825807	7.294377299288821	7.6362696033793735
4.4343818650078095	4.272490747605575	4.577798989191959	4.836281906951478
4.100989104940769	3.2308043957334744	4.4520190064939165	4.812184355372417
4.048300623720694	3.086486636822455	4.523960130562548	4.515245478460105
4.335982696172475	3.490428515390098	7.051855622955894	7.465655310134056
4.56954300834494	4.77912349311153	5.147494476813453	5.631211781821365
3.6506582412937387	2.8791984572980396	4.962844630259907	5.43372200355424
4.191168746857641	3.8416005411316	5.318119993844216	5.730099782973574
4.718498871295094	4.370712874773608	5.117993812416755	5.666426688112432
3.8501476017100584	3.104586678466073	6.421622267806518	6.889591308354466
4.470495282661489	4.001863709427935	5.407171771460119	5.863631175598097
4.056988775678332	2.9496883350525844	4.280824129164719	4.663439094112067
4.523960130562548	3.4372078191851885	5.703782474656201	6.1070228877422545
4.533674184283021	3.3638415951183864	3.4436180975461075	3.543853682063679
4.672828834461906	3.6054978451748854	4.596129441335942	5.214935757608986
4.389498649512583	4.037774210733707	3.6686767467964168	3.6428355156125294
3.8044377947482086	3.2308043957334744	6.81783057145415	7.222566018822171
3.3105430133940246	2.9338568698359038	4.6913478822291435	5.170483995038151
3.4531571205928664	3.246490991901174	4.461299815568389	4.398146016553765
3.9569963710708773	3.5085558999826545	3.580737295494233	3.5610460826040513
4.272490747605575	3.3105430133940246	6.18826412308259	6.529418838262226
3.7954891891721947	3.292126286607793	6.169610732491456	6.583409222158765
4.308110951723713	3.3105430133940246	7.906178840394815	8.265907334155747
3.7864597824528	3.005682604407159	4.361823927356363	5.3230099791384085
3.758871825933971	3.131136910560194	5.991464547107982	6.304448802421981
4.370712874773608	3.2733640101522705	6.251903883165888	6.593044534142437
